"";"Species";"Body_size_mm";"Fos";"Ter";"Aqu";"Arb";"Dir";"Lar";"Viv"
"1240";"Nannophrys_naeyakai";43,6;1;1;1;0;0;1;0
"1241";"Nanohyla_perparva";15;0;1;1;0;0;1;0
"1242";"Nanohyla_petrigena";18;0;1;1;0;0;1;0
"1243";"Nectophryne_afra";21;0;1;0;1;0;1;0
"1244";"Nidirana_adenopleura";52,2;0;1;1;0;0;1;0
"1245";"Nidirana_hainanensis";NA;NA;NA;NA;NA;NA;NA;NA
"1246";"Nidirana_okinavana";43,5;0;1;0;0;0;1;0
"1247";"Nyctimystes_avocalis";35;0;0;0;1;0;1;0
"1248";"Nyctimystes_cheesmani";60;0;0;0;1;0;1;0
"1249";"Nyctimystes_daymani";37,8;0;1;1;0;0;1;0
"1250";"Nyctimystes_disruptus";68;0;0;0;1;0;1;0
"1251";"Nyctimystes_fluviatilis";50,3;NA;NA;NA;NA;0;1;0
"1252";"Nyctimystes_foricula";50;0;0;0;1;0;1;0
"1253";"Nyctimystes_granti";100;NA;NA;NA;NA;0;1;0
"1254";"Nyctimystes_gularis";49;NA;NA;NA;NA;0;1;0
"1255";"Nyctimystes_humeralis";NA;0;0;0;1;0;1;0
"1256";"Nyctimystes_infrafrenatus";110;0;1;1;1;0;1;0
"1257";"Nyctimystes_kubori";60;0;0;0;1;0;1;0
"1258";"Nyctimystes_kuduki";59,78;0;0;0;1;0;1;0
"1259";"Nyctimystes_montanus";63;0;0;0;0;0;1;0
"1260";"Nyctimystes_narinosus";64;0;0;0;1;0;1;0
"1261";"Nyctimystes_obsoletus";NA;0;0;0;0;0;1;0
"1262";"Nyctimystes_oktediensis";60,8;0;0;0;1;0;1;0
"1263";"Nyctimystes_papua";60;NA;NA;NA;NA;0;1;0
"1264";"Nyctimystes_perimetri";51;0;0;0;1;0;1;0
"1265";"Nyctimystes_persimilis";40;0;0;0;1;0;1;0
"1266";"Nyctimystes_pulcher";NA;0;0;0;1;0;1;0
"1267";"Nyctimystes_sauroni";70,4;0;0;0;1;0;1;0
"1268";"Nyctimystes_semipalmatus";80;0;0;0;1;0;1;0
"1269";"Nyctimystes_trachydermis";75,9;0;0;0;1;0;1;0
"1270";"Nyctimystes_zweifeli";NA;NA;NA;NA;NA;0;1;0
"1271";"Nyctixalus_margaritifer";35;0;1;0;1;0;1;0
"1272";"Nyctixalus_pictus";35;0;1;0;1;0;1;0
"1273";"Nyctixalus_spinosus";NA;0;1;0;1;0;1;0
"1274";"Occidozyga_baluensis";35;1;1;1;0;0;1;0
"1275";"Occidozyga_celebensis";33;1;1;1;0;0;1;0
"1276";"Occidozyga_diminutiva";NA;0;1;1;0;0;1;0
"1277";"Occidozyga_floresiana";NA;0;0;0;0;0;1;0
"1278";"Occidozyga_laevis";48;1;0;1;0;0;1;0
"1279";"Occidozyga_lima";40;1;0;1;0;0;1;0
"1280";"Occidozyga_martensii";33;1;0;1;0;0;1;0
"1281";"Occidozyga_semipalmata";40,9;0;1;1;0;0;1;0
"1282";"Occidozyga_sumatrana";45;1;1;1;0;0;1;0
"1283";"Odontophrynus_americanus";51;1;1;1;0;0;1;0
"1284";"Odorrana_amamiensis";64,5;0;1;1;0;0;1;0
"1285";"Odorrana_chloronota";101,7;0;1;1;0;0;1;0
"1286";"Odorrana_graminea";100;NA;NA;NA;NA;0;1;0
"1287";"Odorrana_hainanensis";103;0;1;1;0;0;1;0
"1288";"Odorrana_hosii";100;0;1;1;1;0;1;0
"1289";"Odorrana_ishikawae";101;0;1;1;0;0;1;0
"1290";"Odorrana_narina";74;0;1;1;0;0;1;0
"1291";"Odorrana_nasuta";NA;0;1;0;0;0;1;0
"1292";"Odorrana_supranarina";103;0;1;0;0;0;1;0
"1293";"Odorrana_swinhoana";84,6;0;1;1;0;0;1;0
"1294";"Odorrana_utsunomiyaorum";43,7;0;1;1;0;0;1;0
"1295";"Ololygon_argyreornata";23;0;1;1;1;0;1;0
"1296";"Ololygon_flavoguttata";45,4;0;1;1;1;0;1;0
"1297";"Ololygon_humilis";40,9;0;1;1;1;0;1;0
"1298";"Ololygon_littoralis";39,9;0;1;1;1;0;1;0
"1299";"Ololygon_rizibilis";34;0;1;1;1;0;1;0
"1300";"Ololygon_trapicheiroi";40;0;1;1;1;0;1;0
"1301";"Oninia_senglaubi";18,8;0;1;0;0;NA;NA;NA
"1302";"Oophaga_granulifera";22;0;1;0;0;0;1;0
"1303";"Oophaga_pumilio";25;0;1;0;1;0;1;0
"1304";"Oophaga_sylvatica";38;0;1;0;0;0;1;0
"1305";"Oreophryne_albopunctata";25;0;0;0;1;1;0;0
"1306";"Oreophryne_alticola";22,7;0;0;0;1;1;0;0
"1307";"Oreophryne_anamiatoi";29,7;0;0;0;1;NA;NA;NA
"1308";"Oreophryne_anthonyi";47;0;1;0;1;1;0;0
"1309";"Oreophryne_anulata";NA;0;1;0;1;1;0;0
"1310";"Oreophryne_asplenicola";21,2;0;1;0;1;1;0;0
"1311";"Oreophryne_atrigularis";26,3;0;1;0;1;1;0;0
"1312";"Oreophryne_biroi";28,5;0;1;0;1;1;0;0
"1313";"Oreophryne_brachypus";24;0;1;0;1;1;0;0
"1314";"Oreophryne_brevicrus";29,3;0;1;0;1;1;0;0
"1315";"Oreophryne_brevirostris";28;0;1;0;0;1;0;0
"1316";"Oreophryne_celebensis";NA;0;1;0;1;1;0;0
"1317";"Oreophryne_clamata";20,4;0;1;0;1;1;0;0
"1318";"Oreophryne_crucifer";NA;0;1;0;1;1;0;0
"1319";"Oreophryne_ezra";26,1;0;0;0;1;NA;NA;NA
"1320";"Oreophryne_flava";26;0;1;0;1;1;0;0
"1321";"Oreophryne_frontifasciata";23;0;1;0;1;1;0;0
"1322";"Oreophryne_furu";23,3;0;1;0;1;NA;NA;NA
"1323";"Oreophryne_geislerorum";29,4;0;1;0;1;1;0;0
"1324";"Oreophryne_geminus";21,2;0;1;0;0;1;0;0
"1325";"Oreophryne_habbemensis";24,8;0;1;0;0;1;0;0
"1326";"Oreophryne_hypsiops";26;0;1;0;1;1;0;0
"1327";"Oreophryne_idenburgensis";47;0;1;0;1;1;0;0
"1328";"Oreophryne_inornata";41;0;1;0;1;1;0;0
"1329";"Oreophryne_insulana";26;0;1;0;1;1;0;0
"1330";"Oreophryne_jeffersoniana";18,5;0;1;0;1;1;0;0
"1331";"Oreophryne_kampeni";NA;0;1;0;1;1;0;0
"1332";"Oreophryne_kapisa";NA;0;1;0;1;1;0;0
"1333";"Oreophryne_loriae";29;0;1;0;1;1;0;0
"1334";"Oreophryne_mertoni";NA;NA;NA;NA;NA;NA;NA;NA
"1335";"Oreophryne_minuta";11,5;0;1;0;1;1;0;0
"1336";"Oreophryne_moluccensis";18,3;0;1;0;1;1;0;0
"1337";"Oreophryne_monticola";30;0;1;0;1;1;0;0
"1338";"Oreophryne_notata";18,5;0;1;0;1;1;0;0
"1339";"Oreophryne_parkeri";29;0;1;0;1;1;0;0
"1340";"Oreophryne_pseudasplenicola";21;0;1;0;1;1;0;0
"1341";"Oreophryne_rookmaakeri";25,6;0;1;0;1;1;0;0
"1342";"Oreophryne_sibilans";26;0;1;0;1;1;0;0
"1343";"Oreophryne_terrestris";19,7;0;1;0;0;1;0;0
"1344";"Oreophryne_unicolor";29;0;1;0;1;1;0;0
"1345";"Oreophryne_variabilis";NA;0;1;0;1;1;0;0
"1346";"Oreophryne_waira";NA;0;1;0;1;1;0;0
"1347";"Oreophryne_wapoga";23,3;0;1;0;1;1;0;0
"1348";"Oreophryne_zimmeri";NA;0;1;0;1;1;0;0
"1349";"Osteopilus_crucialis";122;0;1;0;1;0;1;0
"1350";"Osteopilus_dominicensis";99;0;1;0;1;0;1;0
"1351";"Osteopilus_marianae";40;0;1;0;1;0;1;0
"1352";"Osteopilus_ocellatus";76;0;0;0;1;NA;NA;NA
"1353";"Osteopilus_pulchrilineatus";43;0;1;0;1;0;1;0
"1354";"Osteopilus_septentrionalis";165;0;1;0;1;0;1;0
"1355";"Osteopilus_vastus";142;0;1;0;1;0;1;0
"1356";"Osteopilus_wilderi";29;0;1;0;1;0;1;0
"1357";"Paedophryne_kathismaphlox";10,1;0;1;0;0;NA;NA;NA
"1358";"Paedophryne_oyatabu";10,9;0;1;0;0;NA;NA;NA
"1359";"Papurana_arfaki";145;0;1;1;0;0;1;0
"1360";"Papurana_attigua";65;0;1;1;0;0;1;0
"1361";"Papurana_aurata";107;0;1;1;0;0;1;0
"1362";"Papurana_daemeli";98,3;0;1;1;1;0;1;0
"1363";"Papurana_elberti";48;0;1;0;0;0;1;0
"1364";"Papurana_florensis";NA;0;1;0;0;0;1;0
"1365";"Papurana_garritor";76;0;1;0;1;0;1;0
"1366";"Papurana_grisea";91,5;NA;NA;NA;NA;0;1;0
"1367";"Papurana_jimiensis";NA;0;1;1;0;0;1;0
"1368";"Papurana_kreffti";70;0;1;1;0;0;1;0
"1369";"Papurana_milleti";49,4;0;1;0;0;0;1;0
"1370";"Papurana_milneana";86,5;0;1;1;0;0;1;0
"1371";"Papurana_moluccana";NA;0;1;0;0;0;1;0
"1372";"Papurana_novaeguineae";20;0;1;0;0;0;1;0
"1373";"Papurana_papua";69,2;0;1;1;0;0;1;0
"1374";"Papurana_supragrisea";109,6;0;1;0;0;0;1;0
"1375";"Papurana_volkerjane";104,5;0;1;1;1;0;1;0
"1376";"Papurana_waliesa";80,6;0;1;1;0;0;1;0
"1377";"Paradoxophyla_palmata";25,6;1;1;1;0;0;1;0
"1378";"Paradoxophyla_tiarano";30,7;0;1;0;0;0;1;0
"1379";"Parapelophryne_scalpta";21;0;1;1;0;0;1;0
"1380";"Pelobates_fuscus";80;1;1;1;0;0;1;0
"1381";"Pelobates_syriacus";90;1;1;1;0;0;1;0
"1382";"Pelophryne_albotaeniata";NA;0;1;0;1;0;1;0
"1383";"Pelophryne_api";20;0;1;0;1;0;1;0
"1384";"Pelophryne_brevipes";NA;0;1;0;1;0;1;0
"1385";"Pelophryne_guentheri";25;0;1;0;0;0;1;0
"1386";"Pelophryne_lighti";NA;0;1;0;1;0;1;0
"1387";"Pelophryne_linanitensis";18,6;0;1;0;1;NA;NA;NA
"1388";"Pelophryne_misera";23;0;1;1;0;0;1;0
"1389";"Pelophryne_murudensis";25,6;0;0;0;1;NA;NA;NA
"1390";"Pelophryne_rhopophilia";NA;0;1;0;1;0;1;0
"1391";"Pelophryne_saravacensis";22;NA;NA;NA;NA;NA;NA;NA
"1392";"Pelophryne_signata";18;0;0;1;1;0;1;0
"1393";"Pelophylax_bedriagae";95,2;0;1;1;0;0;1;0
"1394";"Pelophylax_bergeri";80;0;1;1;0;0;1;0
"1395";"Pelophylax_cerigensis";70;0;1;1;0;0;1;0
"1396";"Pelophylax_cretensis";80;0;1;1;0;0;1;0
"1397";"Pelophylax_epeiroticus";85;0;1;1;0;0;1;0
"1398";"Pelophylax_fukienensis";65,4;0;1;1;0;0;1;0
"1399";"Pelophylax_kurtmuelleri";100;0;1;1;0;0;1;0
"1400";"Pelophylax_lessonae";120;0;1;1;1;0;1;0
"1401";"Pelophylax_nigromaculatus";90,8;0;1;1;0;0;1;0
"1402";"Pelophylax_plancyi";56,4;0;1;1;0;0;1;0
"1403";"Pelophylax_porosus";67,5;0;1;1;0;0;1;0
"1404";"Pelophylax_ridibundus";105,6;0;1;1;0;0;1;0
"1405";"Peltophryne_cataulaciceps";23,9;0;1;1;0;0;1;0
"1406";"Peltophryne_empusa";76;1;1;0;0;0;1;0
"1407";"Peltophryne_florentinoi";NA;0;1;0;0;0;1;0
"1408";"Peltophryne_fluviatica";44,3;0;1;1;0;0;1;0
"1409";"Peltophryne_fracta";71,5;0;1;0;0;0;1;0
"1410";"Peltophryne_fustiger";198;0;1;0;0;0;1;0
"1411";"Peltophryne_guentheri";101;0;1;0;0;0;1;0
"1412";"Peltophryne_gundlachi";NA;1;1;0;0;0;1;0
"1413";"Peltophryne_lemur";120;0;1;0;0;0;1;0
"1414";"Peltophryne_longinasus";35;0;1;0;1;0;1;0
"1415";"Peltophryne_peltocephala";163;0;1;0;0;0;1;0
"1416";"Peltophryne_taladai";147;0;1;1;0;0;1;0
"1417";"Petropedetes_cameronensis";49;0;1;1;1;0;1;0
"1418";"Philautus_acutirostris";NA;0;1;0;1;1;0;0
"1419";"Philautus_acutus";26;0;1;0;1;1;0;0
"1420";"Philautus_amoenus";35;0;1;0;1;1;0;0
"1421";"Philautus_aurantium";30;0;1;0;1;1;0;0
"1422";"Philautus_aurifasciatus";33;0;1;0;1;1;0;0
"1423";"Philautus_bunitus";46,3;0;1;0;1;1;0;0
"1424";"Philautus_cornutus";NA;0;1;0;1;1;0;0
"1425";"Philautus_davidlabangi";20;NA;NA;NA;NA;NA;NA;NA
"1426";"Philautus_disgregus";23;0;1;0;1;1;0;0
"1427";"Philautus_erythrophthalmus";26,2;0;1;0;1;1;0;0
"1428";"Philautus_everetti";50;0;1;0;1;0;1;0
"1429";"Philautus_gunungensis";NA;0;1;0;1;1;0;0
"1430";"Philautus_hosii";63;0;1;0;1;1;0;0
"1431";"Philautus_ingeri";50;0;1;0;1;1;0;0
"1432";"Philautus_jacobsoni";30;0;1;0;1;1;0;0
"1433";"Philautus_juliandringi";20;NA;NA;NA;NA;NA;NA;NA
"1434";"Philautus_kerangae";43;0;1;0;1;1;0;0
"1435";"Philautus_leitensis";NA;0;1;0;1;1;0;0
"1436";"Philautus_longicrus";20,1;0;1;0;1;1;0;0
"1437";"Philautus_mjobergi";32;0;1;0;1;1;0;0
"1438";"Philautus_pallidipes";30;0;1;0;1;1;0;0
"1439";"Philautus_petersi";37;0;1;0;1;1;0;0
"1440";"Philautus_poecilius";NA;0;1;0;1;1;0;0
"1441";"Philautus_refugii";21;0;1;0;1;1;0;0
"1442";"Philautus_saueri";NA;0;1;0;1;1;0;0
"1443";"Philautus_schmackeri";30,3;0;1;0;1;1;0;0
"1444";"Philautus_similis";NA;0;1;0;1;1;0;0
"1445";"Philautus_surdus";38,4;0;1;0;1;1;0;0
"1446";"Philautus_surrufus";35,4;0;1;0;1;1;0;0
"1447";"Philautus_tectus";27;0;1;0;1;1;0;0
"1448";"Philautus_umbra";35;0;1;0;1;1;0;0
"1449";"Philautus_vittiger";30;0;1;0;1;1;0;0
"1450";"Philautus_worcesteri";44;0;1;0;1;1;0;0
"1451";"Phlyctimantis_boulengeri";59;0;1;1;1;0;1;0
"1452";"Phrynella_pulchra";39;0;1;0;1;0;1;0
"1453";"Phrynobatrachus_acridoides";31;0;1;1;0;0;1;0
"1454";"Phrynobatrachus_africanus";30,4;0;1;0;0;0;1;0
"1455";"Phrynobatrachus_alleni";30;0;1;1;0;0;1;0
"1456";"Phrynobatrachus_annulatus";26;0;1;1;0;NA;NA;NA
"1457";"Phrynobatrachus_auritus";37;0;1;1;0;0;1;0
"1458";"Phrynobatrachus_calcaratus";25;0;1;1;0;0;1;0
"1459";"Phrynobatrachus_cornutus";20;0;1;1;0;0;1;0
"1460";"Phrynobatrachus_dispar";24,7;0;1;1;0;0;1;0
"1461";"Phrynobatrachus_francisci";22;0;1;1;0;0;1;0
"1462";"Phrynobatrachus_fraterculus";19,2;0;1;1;0;0;1;0
"1463";"Phrynobatrachus_ghanensis";NA;0;1;1;0;0;1;0
"1464";"Phrynobatrachus_latifrons";30;0;1;0;0;NA;NA;NA
"1465";"Phrynobatrachus_leveleve";15,5;0;1;0;0;0;1;0
"1466";"Phrynobatrachus_liberiensis";35,5;0;1;1;0;0;1;0
"1467";"Phrynobatrachus_mababiensis";21;0;1;1;0;0;1;0
"1468";"Phrynobatrachus_natalensis";40;0;1;1;0;0;1;0
"1469";"Phrynobatrachus_pakenhami";34;0;1;1;0;0;1;0
"1470";"Phrynobatrachus_phyllophilus";23;0;1;1;0;0;1;0
"1471";"Phrynobatrachus_plicatus";41,5;0;1;1;1;0;1;0
"1472";"Phrynobatrachus_scheffleri";22;0;1;0;0;0;1;0
"1473";"Phrynobatrachus_tokba";20,5;0;1;1;0;1;0;0
"1474";"Phrynobatrachus_ungujae";NA;0;1;0;0;0;1;0
"1475";"Phrynoidis_asper";140;0;1;1;0;0;1;0
"1476";"Phrynoidis_juxtaspera";215;0;1;1;0;0;1;0
"1477";"Phrynomantis_bifasciatus";75;0;1;1;0;0;1;0
"1478";"Phrynomantis_microps";62;0;1;1;1;0;1;0
"1479";"Phrynomedusa_marginata";31;0;1;0;1;0;1;0
"1480";"Phyllobates_aurotaenia";34;0;1;1;0;0;1;0
"1481";"Phyllobates_lugubris";24;0;1;1;0;0;1;0
"1482";"Phyllobates_vittatus";31;0;1;0;0;0;1;0
"1483";"Phyllodytes_luteolus";23;0;1;1;1;0;1;0
"1484";"Phyllodytes_melanomystax";26,6;0;1;1;1;0;1;0
"1485";"Phyllomedusa_bicolor";135;0;0;1;1;0;1;0
"1486";"Phyllomedusa_burmeisteri";79;0;1;1;1;0;1;0
"1487";"Phyllomedusa_trinitatis";95,5;0;1;1;1;0;1;0
"1488";"Physalaemus_cuvieri";36,5;0;1;1;1;0;1;0
"1489";"Physalaemus_olfersii";41;0;1;1;0;0;1;0
"1490";"Physalaemus_signifer";26,72;0;1;1;0;0;1;0
"1491";"Phytotriades_auratus";NA;0;0;0;1;NA;NA;NA
"1492";"Pipa_carvalhoi";68;1;0;1;0;0;1;0
"1493";"Pipa_pipa";171;1;0;1;0;1;0;0
"1494";"Pithecopus_hypochondrialis";46;0;1;1;1;0;1;0
"1495";"Platymantis_banahao";39,6;0;1;0;1;1;0;0
"1496";"Platymantis_bayani";39,1;0;1;0;0;NA;NA;NA
"1497";"Platymantis_biak";39,9;1;1;0;0;NA;NA;NA
"1498";"Platymantis_cagayanensis";28;0;1;1;0;1;0;0
"1499";"Platymantis_cornutus";NA;0;0;0;1;1;0;0
"1500";"Platymantis_corrugatus";41,5;0;1;0;0;1;0;0
"1501";"Platymantis_diesmosi";52,7;0;1;1;0;1;0;0
"1502";"Platymantis_dorsalis";35,4;0;1;1;0;1;0;0
"1503";"Platymantis_guentheri";35;0;1;0;1;1;0;0
"1504";"Platymantis_hazelae";28;0;1;0;1;1;0;0
"1505";"Platymantis_indeprensus";27,9;0;1;1;0;1;0;0
"1506";"Platymantis_isarog";NA;0;1;0;1;1;0;0
"1507";"Platymantis_lawtoni";NA;0;1;0;1;1;0;0
"1508";"Platymantis_levigatus";33,2;0;1;1;0;1;0;0
"1509";"Platymantis_luzonensis";36,2;0;1;0;1;1;0;0
"1510";"Platymantis_mimulus";24,5;0;1;0;0;1;0;0
"1511";"Platymantis_montanus";NA;0;0;0;1;1;0;0
"1512";"Platymantis_naomii";23,9;0;1;0;0;1;0;0
"1513";"Platymantis_negrosensis";50;0;1;0;1;1;0;0
"1514";"Platymantis_paengi";34,3;0;1;0;0;1;0;0
"1515";"Platymantis_panayensis";NA;0;1;0;1;1;0;0
"1516";"Platymantis_polillensis";22;0;1;0;1;1;0;0
"1517";"Platymantis_pseudodorsalis";29,8;0;1;1;0;1;0;0
"1518";"Platymantis_pygmaeus";15,7;0;1;0;0;1;0;0
"1519";"Platymantis_rabori";33,2;0;1;0;1;1;0;0
"1520";"Platymantis_sierramadrensis";NA;0;1;0;1;1;0;0
"1521";"Platymantis_spelaeus";60,5;0;1;0;0;1;0;0
"1522";"Platymantis_subterrestris";NA;0;1;0;1;1;0;0
"1523";"Platymantis_taylori";33;0;1;1;0;1;0;0
"1524";"Platyplectrum_ornatum";45;1;1;1;0;0;1;0
"1525";"Plethodontohyla_alluaudi";28,8;1;1;0;0;0;1;0
"1526";"Plethodontohyla_bipunctata";24,5;1;1;1;0;0;1;0
"1527";"Plethodontohyla_brevipes";32,1;1;1;1;0;0;1;0
"1528";"Plethodontohyla_fonetana";NA;1;1;0;0;0;1;0
"1529";"Plethodontohyla_guentheri";NA;NA;NA;NA;NA;0;1;0
"1530";"Plethodontohyla_inguinalis";100;0;1;1;0;0;1;0
"1531";"Plethodontohyla_mihanika";34,4;0;1;1;1;0;1;0
"1532";"Plethodontohyla_notosticta";42;0;1;1;1;0;1;0
"1533";"Plethodontohyla_ocellata";NA;1;1;1;0;0;1;0
"1534";"Plethodontohyla_tuberata";NA;0;1;1;0;0;1;0
"1535";"Pleurodema_brachyops";34,5;1;1;1;0;0;1;0
"1536";"Pleurodema_thaul";49,7;0;1;1;0;0;1;0
"1537";"Polypedates_chlorophthalmus";62;0;1;0;1;0;1;0
"1538";"Polypedates_colletti";80;0;1;0;1;0;1;0
"1539";"Polypedates_cruciger";NA;0;1;0;1;0;1;0
"1540";"Polypedates_insularis";NA;0;1;0;1;0;1;0
"1541";"Polypedates_leucomystax";80;0;1;0;1;0;1;0
"1542";"Polypedates_macrotis";85;0;1;0;1;0;1;0
"1543";"Polypedates_maculatus";83;0;1;0;1;0;1;0
"1544";"Polypedates_megacephalus";70;0;1;0;1;0;1;0
"1545";"Polypedates_mutus";66,7;0;1;0;1;0;1;0
"1546";"Polypedates_otilophus";100;0;1;0;1;0;1;0
"1547";"Poyntonophrynus_beiranus";25;0;1;1;0;0;1;0
"1548";"Pristimantis_achatinus";46,1;0;1;0;0;1;0;0
"1549";"Pristimantis_cerasinus";35;0;1;0;1;1;0;0
"1550";"Pristimantis_charlottevillensis";26,7;0;1;0;0;1;0;0
"1551";"Pristimantis_cruentus";42;0;1;0;1;1;0;0
"1552";"Pristimantis_euphronides";27;0;1;0;1;1;0;0
"1553";"Pristimantis_latidiscus";53,4;0;1;0;1;1;0;0
"1554";"Pristimantis_paulodutrai";NA;0;1;0;0;1;0;0
"1555";"Pristimantis_ramagii";30;0;1;0;1;1;0;0
"1556";"Pristimantis_ridens";26,4;0;1;0;1;1;0;0
"1557";"Pristimantis_shrevei";29;0;1;0;1;1;0;0
"1558";"Pristimantis_turpinorum";NA;0;1;0;1;1;0;0
"1559";"Pristimantis_urichi";39;0;1;0;0;1;0;0
"1560";"Pristimantis_vinhai";NA;0;1;0;0;1;0;0
"1561";"Proceratophrys_appendiculata";63,2;0;1;1;0;0;1;0
"1562";"Proceratophrys_boiei";74,3;0;1;1;0;0;1;0
"1563";"Proceratophrys_laticeps";82,7;0;1;1;0;0;1;0
"1564";"Proceratophrys_schirchi";NA;0;1;1;0;0;1;0
"1565";"Pseudacris_brimleyi";35;1;1;1;0;0;1;0
"1566";"Pseudacris_crucifer";37;1;1;1;0;0;1;0
"1567";"Pseudacris_feriarum";38;1;1;1;0;0;1;0
"1568";"Pseudacris_fouquettei";30;1;1;1;0;0;1;0
"1569";"Pseudacris_kalmi";36;1;1;0;0;0;1;0
"1570";"Pseudacris_nigrita";32;1;1;1;0;0;1;0
"1571";"Pseudacris_ocularis";17,5;1;1;1;0;0;1;0
"1572";"Pseudacris_ornata";40;1;1;1;0;0;1;0
"1573";"Pseudacris_regilla";50;0;1;1;0;0;1;0
"1574";"Pseudhymenochirus_merlini";43,7;0;1;1;1;0;1;0
"1575";"Pseudis_paradoxa";75;1;0;1;0;0;1;0
"1576";"Pseudobufo_subasper";155;0;1;1;1;0;1;0
"1577";"Pseudophilautus_abundus";NA;NA;NA;NA;NA;NA;NA;NA
"1578";"Pseudophilautus_adspersus";34;NA;NA;NA;NA;NA;NA;NA
"1579";"Pseudophilautus_alto";18;0;1;0;1;1;0;0
"1580";"Pseudophilautus_asankai";NA;0;1;0;1;1;0;0
"1581";"Pseudophilautus_auratus";NA;NA;NA;NA;NA;NA;NA;NA
"1582";"Pseudophilautus_caeruleus";NA;0;1;0;1;1;0;0
"1583";"Pseudophilautus_cavirostris";45;NA;NA;NA;NA;NA;NA;NA
"1584";"Pseudophilautus_cuspis";NA;NA;NA;NA;NA;NA;NA;NA
"1585";"Pseudophilautus_decoris";NA;0;1;0;1;1;0;0
"1586";"Pseudophilautus_dimbullae";NA;NA;NA;NA;NA;NA;NA;NA
"1587";"Pseudophilautus_eximius";NA;NA;NA;NA;NA;NA;NA;NA
"1588";"Pseudophilautus_femoralis";24,1;0;0;0;1;1;0;0
"1589";"Pseudophilautus_fergusonianus";NA;0;0;0;1;NA;NA;NA
"1590";"Pseudophilautus_folicola";NA;NA;NA;NA;NA;NA;NA;NA
"1591";"Pseudophilautus_frankenbergi";29,3;0;1;0;1;1;0;0
"1592";"Pseudophilautus_fulvus";NA;0;0;0;1;NA;NA;NA
"1593";"Pseudophilautus_hallidayi";42,9;0;1;0;1;1;0;0
"1594";"Pseudophilautus_halyi";NA;NA;NA;NA;NA;NA;NA;NA
"1595";"Pseudophilautus_hoffmanni";23,4;0;0;0;1;NA;NA;NA
"1596";"Pseudophilautus_hypomelas";NA;NA;NA;NA;NA;NA;NA;NA
"1597";"Pseudophilautus_limbus";NA;NA;NA;NA;NA;NA;NA;NA
"1598";"Pseudophilautus_lunatus";NA;1;1;0;1;NA;NA;NA
"1599";"Pseudophilautus_macropus";37;NA;NA;NA;NA;NA;NA;NA
"1600";"Pseudophilautus_maia";NA;NA;NA;NA;NA;NA;NA;NA
"1601";"Pseudophilautus_microtympanum";51,1;0;1;0;1;1;0;0
"1602";"Pseudophilautus_mittermeieri";18,4;0;0;0;1;NA;NA;NA
"1603";"Pseudophilautus_mooreorum";30,3;0;0;0;1;NA;NA;NA
"1604";"Pseudophilautus_nemus";NA;NA;NA;NA;NA;NA;NA;NA
"1605";"Pseudophilautus_ocularis";NA;NA;NA;NA;NA;NA;NA;NA
"1606";"Pseudophilautus_pleurotaenia";NA;NA;NA;NA;NA;NA;NA;NA
"1607";"Pseudophilautus_poppiae";24,7;0;0;0;1;NA;NA;NA
"1608";"Pseudophilautus_popularis";NA;NA;NA;NA;NA;NA;NA;NA
"1609";"Pseudophilautus_procax";NA;NA;NA;NA;NA;NA;NA;NA
"1610";"Pseudophilautus_regius";NA;NA;NA;NA;NA;NA;NA;NA
"1611";"Pseudophilautus_reticulatus";NA;NA;NA;NA;NA;NA;NA;NA
"1612";"Pseudophilautus_rus";NA;0;1;0;1;1;0;0
"1613";"Pseudophilautus_sarasinorum";NA;0;1;0;1;1;0;0
"1614";"Pseudophilautus_schmarda";NA;0;1;0;1;1;0;0
"1615";"Pseudophilautus_semiruber";NA;NA;NA;NA;NA;NA;NA;NA
"1616";"Pseudophilautus_silus";NA;0;1;0;1;1;0;0
"1617";"Pseudophilautus_silvaticus";NA;0;1;0;1;NA;NA;NA
"1618";"Pseudophilautus_simba";NA;NA;NA;NA;NA;NA;NA;NA
"1619";"Pseudophilautus_singu";NA;0;1;0;1;NA;NA;NA
"1620";"Pseudophilautus_sordidus";NA;0;1;0;1;1;0;0
"1621";"Pseudophilautus_steineri";31,2;0;0;0;1;NA;NA;NA
"1622";"Pseudophilautus_stellatus";NA;NA;NA;NA;NA;NA;NA;NA
"1623";"Pseudophilautus_stictomerus";NA;NA;NA;NA;NA;NA;NA;NA
"1624";"Pseudophilautus_stuarti";25,3;0;0;0;1;NA;NA;NA
"1625";"Pseudophilautus_tanu";NA;NA;NA;NA;NA;NA;NA;NA
"1626";"Pseudophilautus_viridis";NA;0;1;0;1;1;0;0
"1627";"Pseudophilautus_zimmeri";NA;NA;NA;NA;NA;NA;NA;NA
"1628";"Pseudophilautus_zorro";NA;0;1;0;1;1;0;0
"1629";"Pseudophryne_bibronii";36;0;1;1;0;0;1;0
"1630";"Pseudophryne_major";40;0;1;1;0;0;1;0
"1631";"Pseudophryne_raveni";30;0;1;1;0;0;1;0
"1632";"Pseudophryne_semimarmorata";30;0;1;1;0;0;1;0
"1633";"Ptychadena_aequiplicata";50;0;1;1;1;0;1;0
"1634";"Ptychadena_anchietae";62;0;1;1;1;0;1;0
"1635";"Ptychadena_arnei";NA;0;1;1;1;0;1;0
"1636";"Ptychadena_bibroni";64;0;1;1;1;0;1;0
"1637";"Ptychadena_guibei";43;0;1;1;1;0;1;0
