"";"id";"FDis"
"246";3292;0,253320823987486
"247";3295;0
"248";3298;0,293531145081777
"249";3301;0
"250";3302;0,463196273737375
"251";3303;0,470120917833224
"252";3310;0,434669106029665
"253";3314;0,299831679154136
"254";3318;0,406360838756714
"255";3320;0,279643709060006
"256";3326;0
"257";3327;0
"258";3334;0
"259";3335;0,316695742308433
"260";3337;0,282662684220018
"261";3338;0,289007487588125
"262";3339;0,215308252508252
"263";3341;0,394737276487857
"264";3344;0,402376049724701
"265";3348;0,400108296190704
"266";3349;0,289007487588125
"267";3354;0
"268";3355;0
"269";3359;0
"270";3360;0
"271";3363;0,206092061619282
"272";3365;0,298359682390196
"273";3366;0,434669106029665
"274";3367;0,288842564638178
"275";3368;0,360670710083586
"276";3371;0,397990209214433
"277";3372;0
"278";3373;0,206092061619282
"279";3377;0
"280";3380;0,257937841753572
"281";3385;0,445705525686241
"282";3386;0,365940877202716
"283";3395;0,293049789240042
"284";3398;0,293531145081777
"285";3400;0
"286";3401;0
"287";3406;0,43954102996091
"288";3408;0,215308252508252
"289";3409;0
"290";3412;0,407662463511368
"291";3413;0,152969498643879
"292";3419;0,296309999863099
"293";3420;0,39868987676694
"294";3421;0,295708017625052
"295";3423;0,271396337225357
"296";3424;0,366039969259549
"297";3427;0
"298";3429;0,241336056643307
"299";3431;0,293531145081777
"300";3434;0
"301";3438;0,420961176873195
"302";3440;0
"303";3441;0,293049789240042
"304";3442;0,279643709060006
"305";3450;0,342184932634697
"306";3453;0,289007487588125
"307";3456;0,365557511428506
"308";3459;0,208329968894524
"309";3460;0,206596282316048
"310";3461;0,282662684220018
"311";3462;0
"312";3465;0,286946564333423
"313";3466;0
"314";3469;0,258810630466868
"315";3474;0
"316";3481;0
"317";3486;0,208329968894524
"318";3487;0,461133720875684
"319";3488;0,393150060153421
"320";3489;0,41495589521637
"321";3493;0,271396337225357
"322";3496;0,396058222063385
"323";3498;0
"324";3499;0,28808993209236
"325";3501;0
"326";3503;0,254238142885621
"327";3504;0,271396337225357
"328";3509;0,309507867235829
"329";3510;0,298359682390196
"330";3515;0,259900317042929
"331";3518;0
